turbine_id,latitude,longitude,overall_score,priority,remaining_fit_years,repowering_window,postcode,turbine_details
621505,51.610532884585545,-3.9636945242760877,0.494,MEDIUM,10.020533880903491,UNKNOWN,SA62,"{'age_years': 9.976728268309378, 'capacity_mw': 0.08, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621517,51.580687192076,-3.992140777034456,0.494,MEDIUM,10.272416153319645,UNKNOWN,SA15,"{'age_years': 9.724845995893224, 'capacity_mw': 0.08, 'location': 'Carmarthenshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621520,51.596075935426235,-3.9101009839688383,0.494,MEDIUM,10.272416153319645,UNKNOWN,SA15,"{'age_years': 9.724845995893224, 'capacity_mw': 0.08, 'location': 'Carmarthenshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621529,51.650738464304666,-3.9775509441173886,0.494,MEDIUM,10.225872689938399,UNKNOWN,SA62,"{'age_years': 9.77138945927447, 'capacity_mw': 0.1, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621536,51.62633378278859,-3.9544057928886223,0.494,MEDIUM,10.193018480492814,UNKNOWN,SA32,"{'age_years': 9.804243668720055, 'capacity_mw': 0.095, 'location': 'Carmarthenshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621537,51.635928130510585,-3.986961774444159,0.494,MEDIUM,10.458590006844627,UNKNOWN,SA62,"{'age_years': 9.538672142368242, 'capacity_mw': 0.08, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621540,52.27532672814309,-3.4009027892665586,0.494,MEDIUM,10.99520876112252,UNKNOWN,LD2 ,"{'age_years': 9.00205338809035, 'capacity_mw': 0.095, 'location': 'Powys - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621541,51.609475652461335,-3.950899937684618,0.494,MEDIUM,10.882956878850102,UNKNOWN,SA43,"{'age_years': 9.114305270362765, 'capacity_mw': 0.18, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621554,53.23742478889991,-3.785855438966335,0.494,MEDIUM,10.513347022587268,UNKNOWN,LL16,"{'age_years': 9.483915126625599, 'capacity_mw': 0.1, 'location': 'Conwy - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621557,52.72975786358245,-2.711941543014139,0.494,MEDIUM,11.08829568788501,UNKNOWN,SY24,"{'age_years': 8.908966461327857, 'capacity_mw': 0.23, 'location': 'Ceredigion - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621558,52.750989034979725,-2.7528142058727583,0.494,MEDIUM,10.858316221765914,UNKNOWN,SY20,"{'age_years': 9.138945927446954, 'capacity_mw': 0.091, 'location': 'Powys - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621559,51.58629110061567,-3.9571339279701228,0.494,MEDIUM,11.110198494182066,UNKNOWN,SA38,"{'age_years': 8.8870636550308, 'capacity_mw': 0.075, 'location': 'Carmarthenshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621561,52.698522228046386,-2.7264272801902596,0.494,MEDIUM,10.863791923340179,UNKNOWN,SY20,"{'age_years': 9.13347022587269, 'capacity_mw': 0.23, 'location': 'Powys - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621579,52.719081472077505,-2.7554655869410403,0.494,MEDIUM,12.334017796030116,UNKNOWN,SY18,"{'age_years': 7.663244353182751, 'capacity_mw': 0.095, 'location': 'Powys - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621625,55.912757779301536,-3.1435242585460506,0.494,MEDIUM,10.075290896646132,UNKNOWN,EH55,"{'age_years': 9.921971252566735, 'capacity_mw': 0.095, 'location': 'West Lothian - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621629,57.1797098612019,-2.1205952416816864,0.494,MEDIUM,10.097193702943189,UNKNOWN,AB51,"{'age_years': 9.900068446269678, 'capacity_mw': 0.225, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621634,55.727643164439414,-3.823484455330422,0.494,MEDIUM,10.088980150581794,UNKNOWN,ML11,"{'age_years': 9.908281998631075, 'capacity_mw': 0.095, 'location': 'South Lanarkshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621641,55.917720572861306,-3.173657348769957,0.494,MEDIUM,10.30527036276523,UNKNOWN,EH46,"{'age_years': 9.69199178644764, 'capacity_mw': 0.1, 'location': 'Scottish Borders - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621676,57.111006202698164,-2.12530420167955,0.494,MEDIUM,10.171115674195756,UNKNOWN,AB30,"{'age_years': 9.826146475017111, 'capacity_mw': 0.08, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621710,58.96035641989351,-2.95300291162385,0.494,MEDIUM,10.737850787132102,UNKNOWN,KW14,"{'age_years': 9.259411362080767, 'capacity_mw': 0.091, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621713,57.1713272780835,-2.0443573402605195,0.494,MEDIUM,11.017111567419576,UNKNOWN,AB51,"{'age_years': 8.980150581793293, 'capacity_mw': 0.45, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621716,56.23580176892574,-3.1744825385754414,0.494,MEDIUM,10.978781656399725,UNKNOWN,KY10,"{'age_years': 9.018480492813142, 'capacity_mw': 0.4, 'location': 'Fife - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621725,58.44151992999174,-3.096049680825658,0.494,MEDIUM,10.992470910335387,UNKNOWN,KW3 ,"{'age_years': 9.00479123887748, 'capacity_mw': 0.16, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621754,53.75385739694315,-0.3397073026911335,0.494,MEDIUM,10.171115674195756,UNKNOWN,HU16,"{'age_years': 9.826146475017111, 'capacity_mw': 0.185, 'location': 'East Riding of Yorkshire - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621757,55.074772589733456,-3.6277086148269593,0.494,MEDIUM,11.107460643394935,UNKNOWN,DG8 ,"{'age_years': 8.889801505817934, 'capacity_mw': 0.1, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621758,53.98178765888263,-1.0082101065509563,0.494,MEDIUM,10.039698836413416,UNKNOWN,YO15,"{'age_years': 9.957563312799453, 'capacity_mw': 0.23, 'location': 'East Riding of Yorkshire - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621759,53.37518122522013,-1.439440936836581,0.494,MEDIUM,10.324435318275153,UNKNOWN,S72 ,"{'age_years': 9.672826830937714, 'capacity_mw': 0.095, 'location': 'Barnsley - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621767,50.37507689625075,-4.191182502590269,0.494,MEDIUM,10.480492813141684,UNKNOWN,PL11,"{'age_years': 9.516769336071183, 'capacity_mw': 0.08, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621775,50.309366348559294,-5.0567655128913165,0.494,MEDIUM,10.67214236824093,UNKNOWN,TR8 ,"{'age_years': 9.325119780971937, 'capacity_mw': 0.091, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621778,53.658707765382246,-1.7750064734667796,0.494,MEDIUM,10.76249144421629,UNKNOWN,HD9 ,"{'age_years': 9.234770704996578, 'capacity_mw': 0.091, 'location': 'Barnsley - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
621801,53.642117927910455,-1.7976177108580962,0.494,MEDIUM,14.483230663928817,UNKNOWN,HD8 ,"{'age_years': 5.514031485284052, 'capacity_mw': 0.08, 'location': 'Kirklees - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
623410,50.340462668884605,-4.161290650247811,0.494,MEDIUM,10.335386721423683,UNKNOWN,PL32,"{'age_years': 9.661875427789186, 'capacity_mw': 0.025, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
626068,58.936884551876794,-2.9381208347258316,0.494,MEDIUM,10.338124572210814,UNKNOWN,KW16,"{'age_years': 9.659137577002053, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
626238,59.01618287759732,-2.9983761444169104,0.494,MEDIUM,10.335386721423683,UNKNOWN,KW17,"{'age_years': 9.661875427789186, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
627584,56.01144526430351,-5.468581402996746,0.494,MEDIUM,10.351813826146476,UNKNOWN,PA67,"{'age_years': 9.645448323066393, 'capacity_mw': 0.01, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
628721,59.02096949090207,-2.9541227874019516,0.494,MEDIUM,10.379192334017796,UNKNOWN,KW17,"{'age_years': 9.618069815195073, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
629089,58.992157817510055,-2.9534485994461335,0.494,MEDIUM,10.338124572210814,UNKNOWN,KW15,"{'age_years': 9.659137577002053, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
629918,58.991770356738826,-2.9756835605048106,0.494,MEDIUM,10.379192334017796,UNKNOWN,KW17,"{'age_years': 9.618069815195073, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
629958,58.96786230366091,-2.9182822465050076,0.494,MEDIUM,10.392881587953456,UNKNOWN,KW17,"{'age_years': 9.604380561259411, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
630221,58.93675346044478,-2.961489525246026,0.494,MEDIUM,10.395619438740589,UNKNOWN,KW17,"{'age_years': 9.60164271047228, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
630375,60.12481857901682,-1.1056223547500708,0.494,MEDIUM,10.395619438740589,UNKNOWN,ZE2 ,"{'age_years': 9.60164271047228, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
630466,55.63690895362745,-4.690467105186913,0.494,MEDIUM,10.105407255304586,UNKNOWN,KA18,"{'age_years': 9.891854893908283, 'capacity_mw': 0.011, 'location': 'East Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
630467,55.56922231996331,-4.6551496079328585,0.494,MEDIUM,10.105407255304586,UNKNOWN,KA18,"{'age_years': 9.891854893908283, 'capacity_mw': 0.011, 'location': 'East Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
630607,56.02357942440735,-5.538134613605152,0.494,MEDIUM,10.105407255304586,UNKNOWN,PA34,"{'age_years': 9.891854893908283, 'capacity_mw': 0.015, 'location': 'Argyll and Bute - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
630678,53.25982290053142,-3.80187650149518,0.494,MEDIUM,10.097193702943189,UNKNOWN,LL36,"{'age_years': 9.900068446269678, 'capacity_mw': 0.005, 'location': 'Gwynedd - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
631071,58.94194776164805,-2.9923724530775506,0.494,MEDIUM,10.381930184804927,UNKNOWN,KW14,"{'age_years': 9.61533196440794, 'capacity_mw': 0.01, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
631161,60.18193266629265,-1.1219875838712308,0.494,MEDIUM,10.39835728952772,UNKNOWN,ZE2 ,"{'age_years': 9.598904859685147, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
631757,60.18360990443386,-1.1966523796271267,0.494,MEDIUM,10.395619438740589,UNKNOWN,ZE2 ,"{'age_years': 9.60164271047228, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
633978,55.624033116890935,-4.640093620627332,0.494,MEDIUM,10.168377823408624,UNKNOWN,KA11,"{'age_years': 9.828884325804244, 'capacity_mw': 0.011, 'location': 'North Ayrshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
637713,59.03040261061622,-2.9505001252855827,0.494,MEDIUM,10.261464750171116,UNKNOWN,KW17,"{'age_years': 9.735797399041752, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
639563,58.980610606609474,-2.941687636089989,0.494,MEDIUM,10.376454483230663,UNKNOWN,KW17,"{'age_years': 9.620807665982204, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
639674,54.4766461574189,-3.5150941682149885,0.494,MEDIUM,10.373716632443532,UNKNOWN,HX4 ,"{'age_years': 9.623545516769337, 'capacity_mw': 0.01, 'location': 'Calderdale - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
639751,51.63766119123351,-3.992082992913734,0.494,MEDIUM,10.379192334017796,UNKNOWN,SA43,"{'age_years': 9.618069815195073, 'capacity_mw': 0.025, 'location': 'Ceredigion - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
640120,58.93715648278945,-2.9483344044620545,0.494,MEDIUM,10.277891854893909,UNKNOWN,KW17,"{'age_years': 9.71937029431896, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
643369,51.64108893246226,-3.915847697224101,0.494,MEDIUM,10.379192334017796,UNKNOWN,SA48,"{'age_years': 9.618069815195073, 'capacity_mw': 0.01, 'location': 'Ceredigion - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
645907,59.02402792224155,-2.99470267146739,0.494,MEDIUM,10.30527036276523,UNKNOWN,KW17,"{'age_years': 9.69199178644764, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
646392,59.00364939420326,-2.9244428793051545,0.494,MEDIUM,10.392881587953456,UNKNOWN,KW17,"{'age_years': 9.604380561259411, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
646989,53.98962342897202,-0.938183655411974,0.494,MEDIUM,10.392881587953456,UNKNOWN,YO43,"{'age_years': 9.604380561259411, 'capacity_mw': 0.00368, 'location': 'East Riding of Yorkshire - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
648617,58.97245086697744,-2.9545893060394226,0.494,MEDIUM,10.318959616700889,UNKNOWN,KW16,"{'age_years': 9.678302532511978, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
650421,57.83143605332321,-7.026942527155721,0.494,MEDIUM,10.39835728952772,UNKNOWN,HS8 ,"{'age_years': 9.598904859685147, 'capacity_mw': 0.03, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
650682,60.1690816583384,-1.1093015786874003,0.494,MEDIUM,10.392881587953456,UNKNOWN,ZE2 ,"{'age_years': 9.604380561259411, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
650692,60.151638569335134,-1.1271639096157995,0.494,MEDIUM,10.39835728952772,UNKNOWN,ZE2 ,"{'age_years': 9.598904859685147, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
652227,60.18600289859475,-1.186829085982795,0.494,MEDIUM,10.401095140314853,UNKNOWN,ZE1 ,"{'age_years': 9.596167008898014, 'capacity_mw': 0.015, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
652363,57.81620046130776,-6.96651856106522,0.494,MEDIUM,10.379192334017796,UNKNOWN,HS6 ,"{'age_years': 9.618069815195073, 'capacity_mw': 0.006, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
652484,59.00116446972563,-2.964580000328324,0.494,MEDIUM,10.39835728952772,UNKNOWN,KW17,"{'age_years': 9.598904859685147, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
656763,57.18173686913766,-2.114213503771119,0.494,MEDIUM,10.067077344284737,UNKNOWN,AB54,"{'age_years': 9.930184804928132, 'capacity_mw': 0.015, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
658957,58.972751714697374,-2.970448098252382,0.494,MEDIUM,10.091718001368925,UNKNOWN,KW17,"{'age_years': 9.905544147843942, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
661524,57.78724485267697,-6.96108525351246,0.494,MEDIUM,12.788501026694044,UNKNOWN,HS2 ,"{'age_years': 7.208761122518823, 'capacity_mw': 0.049, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
662669,50.42416966110464,-4.149880831785479,0.494,MEDIUM,10.105407255304586,UNKNOWN,PL30,"{'age_years': 9.891854893908283, 'capacity_mw': 0.006, 'location': 'Cornwall - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
662998,58.9588651907614,-2.9957834134311767,0.494,MEDIUM,10.097193702943189,UNKNOWN,KW17,"{'age_years': 9.900068446269678, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
663430,55.59237941521709,-2.7695971764924363,0.494,MEDIUM,10.108145106091717,UNKNOWN,TD15,"{'age_years': 9.88911704312115, 'capacity_mw': 0.025, 'location': 'Northumberland - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
663659,58.96110308742824,-2.9440077563095763,0.494,MEDIUM,10.11088295687885,UNKNOWN,KW17,"{'age_years': 9.886379192334017, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
672456,54.93489791333677,-1.6484814196830546,0.494,MEDIUM,13.401779603011637,UNKNOWN,NE65,"{'age_years': 6.595482546201232, 'capacity_mw': 0.005, 'location': 'Northumberland - North East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
673548,53.82805670072889,-1.7261254816748632,0.494,MEDIUM,11.534565366187543,UNKNOWN,BD24,"{'age_years': 8.462696783025326, 'capacity_mw': 0.006, 'location': 'Craven - Yorkshire and The Humber - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
674151,58.937610893910254,-2.933973854613251,0.494,MEDIUM,11.605749486652977,UNKNOWN,KW17,"{'age_years': 8.39151266255989, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
675435,60.19334018705176,-1.1374349137211972,0.494,MEDIUM,10.376454483230663,UNKNOWN,ZE2 ,"{'age_years': 9.620807665982204, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
677228,58.97754188863772,-3.0089636858062416,0.494,MEDIUM,10.38466803559206,UNKNOWN,KW1 ,"{'age_years': 9.612594113620808, 'capacity_mw': 0.006, 'location': 'Highland - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
677439,58.95008813027007,-2.9762661202732397,0.494,MEDIUM,10.373716632443532,UNKNOWN,KW17,"{'age_years': 9.623545516769337, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
677946,50.67216513187991,-3.5659174000322715,0.494,MEDIUM,10.395619438740589,UNKNOWN,EX17,"{'age_years': 9.60164271047228, 'capacity_mw': 0.011, 'location': 'North Devon - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
679743,59.00836644659628,-2.9187114698045256,0.494,MEDIUM,10.39835728952772,UNKNOWN,KW16,"{'age_years': 9.598904859685147, 'capacity_mw': 0.005, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
679816,59.01783025204422,-3.008641318541371,0.494,MEDIUM,10.39835728952772,UNKNOWN,KW17,"{'age_years': 9.598904859685147, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
679931,58.936382627766065,-2.9551942087151954,0.494,MEDIUM,10.39835728952772,UNKNOWN,KW16,"{'age_years': 9.598904859685147, 'capacity_mw': 0.025, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
679996,60.12853009071776,-1.1589042947233408,0.494,MEDIUM,13.56331279945243,UNKNOWN,ZE2 ,"{'age_years': 6.433949349760438, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
680186,60.19035780306117,-1.1248247911340672,0.494,MEDIUM,10.395619438740589,UNKNOWN,ZE2 ,"{'age_years': 9.60164271047228, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
681194,60.17329530942508,-1.1579010974834982,0.494,MEDIUM,10.401095140314853,UNKNOWN,ZE1 ,"{'age_years': 9.596167008898014, 'capacity_mw': 0.015, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
681228,60.11675822068146,-1.1708895802789243,0.494,MEDIUM,10.392881587953456,UNKNOWN,ZE2 ,"{'age_years': 9.604380561259411, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
681235,57.79247603906089,-6.965551261091678,0.494,MEDIUM,10.379192334017796,UNKNOWN,HS6 ,"{'age_years': 9.618069815195073, 'capacity_mw': 0.006, 'location': 'Na h-Eileanan Siar - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
681272,60.115909029926975,-1.135554820355993,0.494,MEDIUM,10.401095140314853,UNKNOWN,ZE2 ,"{'age_years': 9.596167008898014, 'capacity_mw': 0.006, 'location': 'Shetland Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
682363,59.00041668403244,-2.933811706603978,0.494,MEDIUM,10.401095140314853,UNKNOWN,KW16,"{'age_years': 9.596167008898014, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
684325,59.019872894681654,-2.9146485847540045,0.494,MEDIUM,13.59069130732375,UNKNOWN,KW17,"{'age_years': 6.406570841889117, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
684350,58.99441659544948,-3.004785114913785,0.494,MEDIUM,13.587953456536619,UNKNOWN,KW17,"{'age_years': 6.409308692676249, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
684405,58.976349296300704,-2.934219830767989,0.494,MEDIUM,13.579739904175222,UNKNOWN,KW17,"{'age_years': 6.417522245037645, 'capacity_mw': 0.006, 'location': 'Orkney Islands - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686615,51.59225179026286,-3.9012614456443377,0.494,MEDIUM,10.327173169062286,UNKNOWN,SA70,"{'age_years': 9.670088980150581, 'capacity_mw': 0.23, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686622,51.60343550443214,-3.9839079572593072,0.494,MEDIUM,10.48870636550308,UNKNOWN,SA62,"{'age_years': 9.508555783709788, 'capacity_mw': 0.091, 'location': 'Pembrokeshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686624,52.21698802214302,-3.3819085961844935,0.494,MEDIUM,10.882956878850102,UNKNOWN,LD7 ,"{'age_years': 9.114305270362765, 'capacity_mw': 0.08, 'location': 'Powys - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686627,52.7049961819844,-2.7098665346867183,0.494,MEDIUM,10.937713894592745,UNKNOWN,SY23,"{'age_years': 9.059548254620124, 'capacity_mw': 0.23, 'location': 'Ceredigion - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686634,51.584221117742416,-3.9284646286951057,0.494,MEDIUM,10.587268993839835,UNKNOWN,SA46,"{'age_years': 9.409993155373032, 'capacity_mw': 0.08, 'location': 'Ceredigion - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686644,51.63719497034075,-3.979316294062098,0.494,MEDIUM,10.929500342231348,UNKNOWN,SA32,"{'age_years': 9.067761806981519, 'capacity_mw': 0.0953, 'location': 'Carmarthenshire - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686646,51.482703209427264,-3.1384854035471834,0.494,MEDIUM,11.085557837097879,UNKNOWN,CF81,"{'age_years': 8.91170431211499, 'capacity_mw': 0.4, 'location': 'Caerphilly - Wales - Wales', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686897,55.04444856903672,-3.5981081198701035,0.494,MEDIUM,10.075290896646132,UNKNOWN,DG8 ,"{'age_years': 9.921971252566735, 'capacity_mw': 0.1, 'location': 'Dumfries and Galloway - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686909,57.159677425862576,-2.095991387827644,0.494,MEDIUM,10.283367556468173,UNKNOWN,AB45,"{'age_years': 9.713894592744696, 'capacity_mw': 0.095, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686927,55.56525457113565,-2.8261831595466975,0.494,MEDIUM,10.340862422997947,UNKNOWN,TD2 ,"{'age_years': 9.656399726214921, 'capacity_mw': 0.08, 'location': 'Scottish Borders - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
686939,57.11007890082844,-2.0657967581607184,0.494,MEDIUM,11.052703627652292,UNKNOWN,AB42,"{'age_years': 8.944558521560575, 'capacity_mw': 0.053, 'location': 'Aberdeenshire - Scotland - Scotland', 'manufacturer': 'Unknown', 'model': 'Unknown'}"
